"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","central_fixation","clock_backend","color_backend","correct","correct_welcome","count_end_sketchpad","count_experiment","count_fix_sketchpad","count_fix_sketchpad02","count_fixation","count_fixation02","count_fixation_inline_script","count_fixation_pygaze_log","count_fixation_script","count_fixation_script02","count_fixation_sketchpad","count_getting_started","count_image_loop","count_image_stimulus","count_image_stimulus02","count_initial_fixation","count_logger","count_logger02","count_logging_delay","count_new_1_inline_script","count_new_1_loop","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_inline_script","count_new_2_loop","count_new_2_pygaze_log","count_new_3_inline_script","count_new_3_loop","count_new_4_inline_script","count_new_4_loop","count_new_inline_script","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_sequence","count_new_sequence02","count_position_loop","count_position_loop02","count_pygaze_log_fix02","count_pygaze_log_fixstim02","count_pygaze_start_recording","count_pygaze_start_recording02","count_pygaze_stop_recording","count_pygaze_stop_recording02","count_shuffle_to_csv","count_shuffle_to_csv02","count_start_pygaze_log","count_stop_pygaze_log","count_welcome","d","datetime","delay_logging_delay","description","disable_garbage_collection","experiment_file","experiment_path","file_path","filename","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i","keyboard_backend","live_row","live_row_position_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","picture1","picture2","repeat_cycle","response","response_end_sketchpad","response_time","response_time_end_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","stimulus1","stimulus2","subject_nr","subject_parity","t0","time_end_sketchpad","time_experiment","time_fix_sketchpad","time_fix_sketchpad02","time_fixation","time_fixation02","time_fixation_inline_script","time_fixation_pygaze_log","time_fixation_script","time_fixation_script02","time_fixation_sketchpad","time_getting_started","time_image_loop","time_image_stimulus","time_image_stimulus02","time_initial_fixation","time_logger","time_logger02","time_logging_delay","time_new_1_inline_script","time_new_1_loop","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_inline_script","time_new_2_loop","time_new_2_pygaze_log","time_new_3_inline_script","time_new_3_loop","time_new_4_inline_script","time_new_4_loop","time_new_inline_script","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_sequence","time_new_sequence02","time_position_loop","time_position_loop02","time_pygaze_log_fix02","time_pygaze_log_fixstim02","time_pygaze_start_recording","time_pygaze_start_recording02","time_pygaze_stop_recording","time_pygaze_stop_recording02","time_shuffle_to_csv","time_shuffle_to_csv02","time_start_pygaze_log","time_stop_pygaze_log","time_welcome","title","total_correct","total_response_time","total_responses","width","x1_cor","x2_cor","y1_cor","y2_cor"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","10","NA","10","NA","NA","10","10","NA","NA","NA","NA","10","NA","NA","10","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","10","10","NA","0","0","NA","NA","10","NA","10","NA","0","0","NA","10","0","23.18454486937367","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","10","10","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","006.png","011.png","2","even","139477.0","NA","809","151499","NA","139479","NA","NA","139479","139477","NA","NA","NA","NA","148493","NA","NA","151599","NA","138977","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","151493","138972","NA","10089","NA","NA","NA","138972","NA","138896","NA","813","NA","NA","138891","819","Left-Bias-Elimination","0","0","0","1920","-160","160","-277","277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","11","NA","11","NA","NA","11","11","NA","NA","NA","NA","11","NA","NA","11","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","11","11","NA","0","0","NA","NA","11","NA","11","NA","0","0","NA","11","0","23.11796608354635","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","11","11","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","006.png","2","even","152211.0","NA","809","156764","NA","153730","NA","NA","153730","152211","NA","NA","NA","NA","153757","NA","NA","156864","NA","151711","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","156757","151706","NA","10089","NA","NA","NA","151706","NA","151615","NA","813","NA","NA","151610","819","Left-Bias-Elimination","0","0","0","1920","0","0","320","-320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","12","NA","12","NA","NA","12","12","NA","NA","NA","NA","12","NA","NA","12","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","12","12","NA","0","0","NA","NA","12","NA","12","NA","0","0","NA","12","0","329.5747988950611","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","12","12","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","006.png","2","even","157470.0","NA","809","174497","NA","162476","NA","NA","162476","157470","NA","NA","NA","NA","171490","NA","NA","174597","NA","156970","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","174490","156965","NA","10089","NA","NA","NA","156965","NA","156880","NA","813","NA","NA","156875","819","Left-Bias-Elimination","0","0","0","1920","0","0","-320","320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","13","NA","13","NA","NA","13","13","NA","NA","NA","NA","13","NA","NA","13","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","13","13","NA","0","0","NA","NA","13","NA","13","NA","0","0","NA","13","0","329.5747988950611","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","13","13","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","006.png","011.png","2","even","175194.0","NA","809","192215","NA","180197","NA","NA","180197","175194","NA","NA","NA","NA","189209","NA","NA","192315","NA","174694","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","192209","174689","NA","10089","NA","NA","NA","174689","NA","174613","NA","813","NA","NA","174609","819","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","14","NA","14","NA","NA","14","14","NA","NA","NA","NA","14","NA","NA","14","NA","14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","14","14","NA","0","0","NA","NA","14","NA","14","NA","0","0","NA","14","0","25.763288038602475","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","14","14","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","008.png","009.png","2","even","192933.0","NA","809","197095","NA","194071","NA","NA","194071","192933","NA","NA","NA","NA","194088","NA","NA","197195","NA","192433","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","197088","192428","NA","10089","NA","NA","NA","192428","NA","192331","NA","813","NA","NA","192327","819","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","15","NA","15","NA","NA","15","15","NA","NA","NA","NA","15","NA","NA","15","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","15","15","NA","0","0","NA","NA","15","NA","15","NA","0","0","NA","15","0","63.457983066592966","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","15","15","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","002.png","010.png","2","even","197828.0","NA","809","206345","NA","197831","NA","NA","197831","197828","NA","NA","NA","NA","203339","NA","NA","206445","NA","197328","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","206339","197323","NA","10089","NA","NA","NA","197323","NA","197201","NA","813","NA","NA","197197","819","Left-Bias-Elimination","0","0","0","1920","277","-277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","16","NA","16","NA","NA","16","16","NA","NA","NA","NA","16","NA","NA","16","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","16","16","NA","0","0","NA","NA","16","NA","16","NA","0","0","NA","16","0","278.2960679242164","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","16","16","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","005.png","005.png","2","even","207063.0","NA","809","215095","NA","212071","NA","NA","212071","207063","NA","NA","NA","NA","212087","NA","NA","215195","NA","206563","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","215087","206557","NA","10089","NA","NA","NA","206557","NA","206462","NA","813","NA","NA","206457","819","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","17","NA","17","NA","NA","17","17","NA","NA","NA","NA","17","NA","NA","17","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","17","17","NA","0","0","NA","NA","17","NA","17","NA","0","0","NA","17","0","37.80365544229817","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","17","17","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","000.png","008.png","2","even","215814.0","NA","809","221662","NA","218629","NA","NA","218629","215814","NA","NA","NA","NA","218652","NA","NA","221762","NA","215314","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","221652","215309","NA","10089","NA","NA","NA","215309","NA","215212","NA","813","NA","NA","215207","819","Left-Bias-Elimination","0","0","0","1920","277","-277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","18","NA","18","NA","NA","18","18","NA","NA","NA","NA","18","NA","NA","18","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","18","18","NA","0","0","NA","NA","18","NA","18","NA","0","0","NA","18","0","385.54649161210125","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","18","18","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","010.png","000.png","2","even","222386.0","NA","809","239415","NA","227394","NA","NA","227394","222386","NA","NA","NA","NA","236408","NA","NA","239515","NA","221886","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","239408","221880","NA","10089","NA","NA","NA","221880","NA","221778","NA","813","NA","NA","221773","819","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","19","NA","19","NA","NA","19","19","NA","NA","NA","NA","19","NA","NA","19","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","19","19","NA","0","0","NA","NA","19","NA","19","NA","0","0","NA","19","0","385.54649161210125","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","19","19","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","001.png","003.png","2","even","240119.0","NA","809","257147","NA","245124","NA","NA","245124","240119","NA","NA","NA","NA","254140","NA","NA","257247","NA","239619","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","257140","239614","NA","10089","NA","NA","NA","239614","NA","239530","NA","813","NA","NA","239526","819","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","20","NA","20","NA","NA","20","20","NA","NA","NA","NA","20","NA","NA","20","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","20","20","NA","0","0","NA","NA","20","NA","20","NA","0","0","NA","20","0","80.14738342329088","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","20","20","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","003.png","002.png","2","even","257867.0","NA","809","261863","NA","258841","NA","NA","258841","257867","NA","NA","NA","NA","258857","NA","NA","261963","NA","257367","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","261857","257362","NA","10089","NA","NA","NA","257362","NA","257265","NA","813","NA","NA","257260","819","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","21","NA","21","NA","NA","21","21","NA","NA","NA","NA","21","NA","NA","21","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","21","21","NA","0","0","NA","NA","21","NA","21","NA","0","0","NA","21","0","365.0609986228603","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","21","21","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","011.png","007.png","2","even","262566.0","NA","809","270593","NA","267571","NA","NA","267571","262566","NA","NA","NA","NA","267587","NA","NA","270693","NA","262065","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","270587","262060","NA","10089","NA","NA","NA","262060","NA","261980","NA","813","NA","NA","261976","819","Left-Bias-Elimination","0","0","0","1920","0","0","-320","320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","22","NA","22","NA","NA","22","22","NA","NA","NA","NA","22","NA","NA","22","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","22","22","NA","0","0","NA","NA","22","NA","22","NA","0","0","NA","22","0","371.3210312498876","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","22","22","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","007.png","001.png","2","even","271298.0","NA","809","279865","NA","276301","NA","NA","276301","271298","NA","NA","NA","NA","276858","NA","NA","279965","NA","270798","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","279858","270793","NA","10089","NA","NA","NA","270793","NA","270708","NA","813","NA","NA","270704","819","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","False","legacy","legacy","undefined","undefined","0","0","23","NA","23","NA","NA","23","23","NA","NA","NA","NA","23","NA","NA","23","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","23","23","NA","0","0","NA","NA","23","NA","23","NA","0","0","NA","23","0","462.15903038032275","Mon Jun 17 13:19:23 2024","500","The main experiment item","False","04 Milestone_FullExperiment_V2.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmp0zxd9mor.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","23","23","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/subject-Claudius.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","1275.0","NA","1275","space","2","legacy","1024","2","48000","-16","experiment","NA","004.png","004.png","2","even","280558.0","NA","809","288588","NA","285565","NA","NA","285565","280558","NA","NA","NA","NA","285582","NA","NA","288688","NA","280058","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2095","288582","280053","NA","10089","NA","NA","NA","280053","NA","279982","NA","813","NA","NA","279977","819","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
