"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","central_fixation","clock_backend","color_backend","correct","correct_welcome","count_end_sketchpad","count_experiment","count_fix_sketchpad","count_fixation","count_fixation_inline_script","count_fixation_pygaze_log","count_fixation_script","count_fixation_sketchpad","count_getting_started","count_image_loop","count_image_stimulus","count_initial_fixation","count_new_1_inline_script","count_new_1_loop","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_inline_script","count_new_2_loop","count_new_2_pygaze_log","count_new_3_inline_script","count_new_3_loop","count_new_4_inline_script","count_new_4_loop","count_new_inline_script","count_new_logger","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sequence","count_position_loop","count_shuffle_to_csv","count_welcome","d","datetime","description","disable_garbage_collection","experiment_file","experiment_path","file_path","filename","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","i","keyboard_backend","live_row","live_row_position_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","picture1","picture2","repeat_cycle","response","response_end_sketchpad","response_time","response_time_end_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","stimulus1","stimulus2","subject_nr","subject_parity","t0","time_end_sketchpad","time_experiment","time_fix_sketchpad","time_fixation","time_fixation_inline_script","time_fixation_pygaze_log","time_fixation_script","time_fixation_sketchpad","time_getting_started","time_image_loop","time_image_stimulus","time_initial_fixation","time_new_1_inline_script","time_new_1_loop","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_inline_script","time_new_2_loop","time_new_2_pygaze_log","time_new_3_inline_script","time_new_3_loop","time_new_4_inline_script","time_new_4_loop","time_new_inline_script","time_new_logger","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sequence","time_position_loop","time_shuffle_to_csv","time_welcome","title","total_correct","total_response_time","total_responses","width","x1_cor","x2_cor","y1_cor","y2_cor"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","10","10","NA","10","10","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","0","10","0","0","10","0","0","0","26.983870168676763","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","10","10","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","004.png","009.png","8","even","413039.0","NA","262398","416278","413258","NA","413258","413039","NA","NA","NA","413269","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","416378","NA","270685","416269","376279","NA","413038","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","160","-160","-277","277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","11","11","NA","11","11","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","0","11","0","0","11","0","0","0","88.45106732109","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","11","11","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","006.png","000.png","8","even","416468.0","NA","262398","420456","417437","NA","417437","416467","NA","NA","NA","417448","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","420556","NA","270685","420448","376279","NA","416467","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","-320","320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","12","12","NA","12","12","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","0","12","0","0","12","0","0","0","81.47362530291626","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","12","12","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","006.png","000.png","8","even","420668.0","NA","262398","423934","420916","NA","420916","420668","NA","NA","NA","420926","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","424034","NA","270685","423926","376279","NA","420668","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","320","-320","0","0"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","13","13","NA","13","13","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","NA","0","13","0","0","13","0","0","0","43.69657327342729","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","13","13","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","004.png","009.png","8","even","424110.0","NA","262398","427556","424533","NA","424533","424110","NA","NA","NA","424545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","427656","NA","270685","427545","376279","NA","424109","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","14","14","NA","14","14","NA","NA","NA","14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","NA","0","14","0","0","14","0","0","0","54.25504390929935","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","14","14","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","007.png","007.png","8","even","427753.0","NA","262398","431108","428091","NA","428091","427753","NA","NA","NA","428099","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","431208","NA","270685","431099","376279","NA","427752","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","15","15","NA","15","15","NA","NA","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","NA","0","15","0","0","15","0","0","0","84.34985965512925","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","15","15","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","010.png","006.png","8","even","431292.0","NA","262398","434399","431384","NA","431385","431292","NA","NA","NA","431392","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","434499","NA","270685","434393","376279","NA","431291","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","-160","160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","16","16","NA","16","16","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","NA","0","16","0","0","16","0","0","0","57.44811620096865","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","16","16","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","011.png","005.png","8","even","434594.0","NA","262398","438652","435631","NA","435631","434594","NA","NA","NA","435645","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","438752","NA","270685","438645","376279","NA","434594","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","0","0","-320","320"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","17","17","NA","17","17","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","NA","0","17","0","0","17","0","0","0","20.69865807824263","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","17","17","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","005.png","008.png","8","even","438854.0","NA","262398","441876","438861","NA","438861","438854","NA","NA","NA","438869","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","441976","NA","270685","441869","376279","NA","438853","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","-277","277","160","-160"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","18","18","NA","18","18","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","NA","0","18","0","0","18","0","0","0","77.06045942349421","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","18","18","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","008.png","001.png","8","even","442066.0","NA","262398","445487","442467","NA","442467","442066","NA","NA","NA","442479","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","445587","NA","270685","445480","376279","NA","442065","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
"undefined","undefined","undefined","undefined","#3d3846","legacy","True","legacy","legacy","undefined","undefined","0","0","19","19","NA","19","19","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","NA","0","19","0","0","19","0","0","0","37.3078795173352","Fri Jun 21 13:19:40 2024","The main experiment item","False","03 Milestone_FullExperiment_V7.osexp","C:\Users\yarbus\Desktop\Team_Dog\Milestone4","C:\Users\yarbus\AppData\Local\Temp\tmpfbmk6t5t.opensesame_pool\stimuli.csv","stimuli.csv","False","mono","False","18","no","white","no","yes","1080","23","legacy","19","19","C:/Users/yarbus/Desktop/Team_Dog/Milestone4/jakob8.csv","legacy","Melodramatic Milgram","4.0.24","NA","NA","0","space","NA","8275.0","NA","8275","space","2","legacy","1024","2","48000","-16","experiment","NA","009.png","004.png","8","even","445660.0","NA","262398","448902","445885","NA","445885","445660","NA","NA","NA","445893","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","449003","NA","270685","448894","376279","NA","445659","377268","262401","262409","Left-Bias-Elimination","0","0","0","1920","160","-160","277","-277"
