CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
97702	1582.19751	98350166987	-0.00587	0.16037	1581.95496	0.24255	2436	1	-0.02868	0.22162	1	0.04778	0.18485	1	0.00955	0.20324	1	0.38678	0.38253	18.40396	0.91897	1	0.63480	0.37887	25.10240	0.91897	1	-0.01654	0.02367	0.63376	0.00469	1	0.03293	0.02066	0.60668	0.00542	1	-0.60781	0.52130	0	0
97703	1582.21375	98350328768	-0.00590	0.16142	1581.95496	0.25879	2436	1	-0.04776	0.21373	1	0.03482	0.14276	1	-0.00647	0.17825	1	0.38704	0.38286	18.40664	0.92469	1	0.63493	0.37907	24.83290	0.93031	1	-0.01654	0.02367	0.63376	0.00468	1	0.03293	0.02066	0.60668	0.00549	1	-0.60781	0.52130	0	
97704	1582.22998	98350490963	-0.00637	0.16081	1581.95496	0.27502	2436	1	-0.05760	0.21714	1	0.02897	0.08370	1	-0.01432	0.15042	1	0.38733	0.38294	18.36522	0.93603	1	0.63508	0.37899	24.54225	0.94166	1	-0.01654	0.02367	0.63376	0.00465	1	0.03293	0.02066	0.60668	0.00552	1	-0.60781	0.52130	0	START_TRIAL
97705	1582.24585	98350649980	-0.00709	0.15956	1581.95496	0.29089	2436	1	-0.06466	0.20504	1	0.02464	0.06915	1	-0.02001	0.13709	1	0.38755	0.38285	18.14759	0.94738	1	0.63542	0.37909	24.35612	0.95300	1	-0.01654	0.02367	0.63376	0.00473	1	0.03338	0.02071	0.60816	0.00552	1	-0.60781	0.52130	0	START_TRIAL
97706	1582.26221	98350813416	-0.00822	0.15957	1581.95496	0.30725	2436	1	-0.09220	0.23623	1	0.03273	0.08294	1	-0.02973	0.15959	1	0.38816	0.38283	18.46649	0.95300	1	0.63612	0.37897	23.98577	0.95300	1	-0.01654	0.02367	0.63376	0.00468	1	0.03338	0.02071	0.60816	0.00556	1	-0.60781	0.52130	0	
97707	1582.27844	98350975764	-0.00895	0.15899	1581.95496	0.32349	2436	1	-0.05375	0.20026	1	0.00674	0.09454	1	-0.02350	0.14740	1	0.38858	0.38285	18.39731	0.95300	1	0.63648	0.37903	24.15061	0.95300	1	-0.01654	0.02367	0.63376	0.00467	1	0.03338	0.02071	0.60816	0.00552	1	-0.60781	0.52130	0	
97708	1582.29456	98351137523	-0.00943	0.15892	1581.95496	0.33960	2436	1	-0.05027	0.20635	1	0.01127	0.10880	1	-0.01950	0.15758	1	0.38877	0.38298	18.23757	0.94728	1	0.63661	0.37926	24.00655	0.94166	1	-0.01654	0.02367	0.63376	0.00469	1	0.03272	0.02003	0.59221	0.00553	1	-0.60781	0.52130	0	
97709	1582.31079	98351299376	-0.00970	0.16002	1581.95496	0.35583	2436	1	-0.04281	0.18731	1	0.01168	0.18082	1	-0.01557	0.18406	1	0.38947	0.38313	18.12495	0.93593	1	0.63736	0.37969	24.88407	0.93031	1	-0.01654	0.02367	0.63376	0.00466	1	0.03272	0.02003	0.59221	0.00553	1	-0.60781	0.52130	0	
97710	1582.32690	98351460521	-0.00915	0.16016	1581.95496	0.37195	2436	1	-0.03794	0.21058	1	0.04485	0.11640	1	0.00345	0.16349	1	0.38972	0.38320	18.26251	0.92459	1	0.63772	0.37973	23.97746	0.91897	1	-0.01654	0.02367	0.63376	0.00463	1	0.03272	0.02003	0.59221	0.00556	1	-0.60781	0.52130	0	
97711	1582.34314	98351623220	-0.00857	0.16042	1581.95496	0.38818	2436	1	-0.03449	0.21669	1	0.04485	0.11640	1	0.00518	0.16655	1	0.38992	0.38344	18.45929	0.91897	1	0.63778	0.38005	24.35537	0.91897	1	-0.01654	0.02367	0.63376	0.00465	1	0.03353	0.02034	0.60274	0.00547	1	-0.60781	0.52130	0	
97712	1582.35925	98351784115	-0.00883	0.16149	1581.95496	0.40430	2436	1	-0.05330	0.23262	1	0.02293	0.14404	1	-0.01519	0.18833	1	0.39031	0.38353	18.05593	0.92469	1	0.63830	0.38034	24.22992	0.93031	1	-0.01654	0.02367	0.63376	0.00469	1	0.03353	0.02034	0.60274	0.00552	1	-0.60781	0.52130	0	
97713	1582.37549	98351946053	-0.00848	0.16191	1581.95496	0.42053	2436	1	-0.03890	0.20623	1	0.04024	0.13969	1	0.00067	0.17296	1	0.39071	0.38338	18.46953	0.93603	1	0.63859	0.38033	24.55600	0.94166	1	-0.01654	0.02367	0.63376	0.00467	1	0.03353	0.02034	0.60274	0.00556	1	-0.60781	0.52130	0	
97714	1582.39160	98352107525	-0.00835	0.16184	1581.95496	0.43665	2436	1	-0.04575	0.19399	1	0.03595	0.12592	1	-0.00490	0.15996	1	0.39077	0.38344	18.32266	0.94738	1	0.63879	0.38051	24.45543	0.95300	1	-0.01654	0.02367	0.63376	0.00466	1	0.03422	0.02060	0.61025	0.00553	1	-0.60781	0.52130	0	
97715	1582.40784	98352269576	0.02834	0.23007	1581.95496	0.43665	2436	0	0.92579	1.58778	1	0.02129	0.35907	1	0.47354	0.97343	1	0.40244	0.39443	6.47765	0.95300	1	0.63960	0.38128	21.03117	0.95300	1	-0.01654	0.02367	0.63376	0.00248	1	0.03422	0.02060	0.61025	0.00575	1	-0.60781	0.52130	0	
97716	1582.42395	98352431139	-0.01104	0.40997	1581.95496	0.43665	2436	0	-0.08775	0.43771	1	-0.01308	0.74203	1	-0.05041	0.58987	1	0.39109	0.38518	12.00208	0.95300	1	0.63996	0.38441	13.33194	0.95300	1	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00471	1	-0.60781	0.52130	0	
97717	1582.44006	98352592790	-0.01172	0.52066	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.01308	0.74203	1	-0.01308	0.74203	1	0.39109	0.38518	12.00208	0.95300	0	0.39071	0.38563	10.10121	0.95300	1	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00348	1	-0.60781	0.52130	0	
97718	1582.45618	98352753736	-0.11676	0.61179	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	1	-0.28680	0.50348	1	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	1	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97719	1582.47253	98352916487	-0.11676	0.61179	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97720	1582.48877	98353079039	-0.11676	0.61179	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97721	1582.50488	98353240159	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97722	1582.52100	98353401318	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	FIXATION_STIMULUS
97723	1582.53748	98353566696	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97724	1582.55371	98353729070	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97725	1582.57019	98353893084	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97726	1582.58606	98354052162	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97727	1582.60242	98354215718	0.00000	0.00000	1581.95496	0.43665	2436	0	-0.08775	0.43771	0	-0.28680	0.50348	0	-0.28680	0.50348	0	0.39109	0.38518	12.00208	0.95300	0	0.39101	0.38523	10.05957	0.95300	0	-0.01654	0.02367	0.63376	0.00373	1	0.03422	0.02060	0.61025	0.00334	1	-0.60781	0.52130	0	
97728	1582.61829	98354373846	-0.00406	0.06253	1581.95496	0.43665	2436	0	-0.03959	0.19314	1	0.02336	0.05698	1	-0.00812	0.12506	1	0.39199	0.38310	17.93990	0.95300	1	0.63964	0.37993	24.40487	0.95300	1	-0.01654	0.02367	0.63376	0.00457	1	0.03422	0.02060	0.61025	0.00544	1	-0.60781	0.52130	0	
97729	1582.63464	98354538377	-0.00412	0.08685	1581.95496	0.43665	2436	0	-0.03619	0.19928	1	0.02768	0.07169	1	-0.00425	0.13549	1	0.39201	0.38309	17.98289	0.94728	1	0.63963	0.37994	24.39346	0.94166	1	-0.01654	0.02367	0.63376	0.00454	1	0.03297	0.01981	0.58709	0.00545	1	-0.60781	0.52130	0	
97730	1582.65076	98354699613	-0.00469	0.14756	1581.95496	0.43665	2436	0	-0.04955	0.22477	1	0.04617	0.13947	1	-0.00169	0.18212	1	0.39186	0.38312	17.87305	0.93593	1	0.63957	0.37993	24.18285	0.93031	1	-0.01654	0.02367	0.63376	0.00454	1	0.03297	0.01981	0.58709	0.00545	1	-0.60781	0.52130	0	
97731	1582.66687	98354860471	0.00623	0.14578	1581.95496	0.43665	2436	0	-0.01338	0.18875	1	0.04766	0.09927	1	0.01714	0.14401	1	0.39182	0.38308	17.86789	0.92459	1	0.63958	0.37987	24.02159	0.91897	1	-0.01654	0.02367	0.63376	0.00457	1	0.03297	0.01981	0.58709	0.00558	1	-0.60781	0.52130	0	
97732	1582.68286	98355020743	0.01169	0.14973	1581.95496	0.43665	2436	0	-0.00669	0.20136	1	0.05195	0.11388	1	0.02263	0.15762	1	0.39176	0.38309	17.98586	0.91325	1	0.63948	0.37996	24.53730	0.90763	1	-0.01654	0.02367	0.63376	0.00455	1	0.03297	0.01981	0.58709	0.00544	1	-0.60781	0.52130	0	
97733	1582.69934	98355184412	0.01187	0.16108	1582.65076	0.04858	2437	1	-0.01829	0.25086	1	0.04309	0.13943	1	0.01240	0.19515	1	0.39166	0.38339	17.76016	0.90763	1	0.63915	0.37999	23.93035	0.90763	1	-0.01654	0.02367	0.63376	0.00452	1	0.03297	0.01981	0.58709	0.00542	1	-0.60781	0.52130	0	
97734	1582.71545	98355345727	0.01165	0.16955	1582.65076	0.06470	2437	1	-0.01962	0.25860	1	0.04114	0.14820	1	0.01076	0.20340	1	0.39165	0.38340	17.76459	0.90763	1	0.63915	0.37993	23.78156	0.90763	1	-0.01654	0.02367	0.63376	0.00453	1	0.03297	0.01981	0.58709	0.00544	1	-0.60781	0.52130	0	
97735	1582.73132	98355505343	0.01150	0.17519	1582.65076	0.08057	2437	1	-0.01962	0.25860	1	0.04114	0.14820	1	0.01076	0.20340	1	0.39168	0.38340	17.74346	0.90763	1	0.63915	0.37999	23.93035	0.90763	1	-0.01654	0.02367	0.63376	0.00454	1	0.03297	0.01981	0.58709	0.00542	1	-0.60781	0.52130	0	
97736	1582.74756	98355666957	0.01640	0.18249	1582.65076	0.09680	2437	1	0.00357	0.25025	1	0.08803	0.20230	1	0.04580	0.22627	1	0.39258	0.38334	17.65645	0.90763	1	0.64061	0.38013	24.01459	0.90763	1	-0.01654	0.02367	0.63376	0.00442	1	0.03297	0.01981	0.58709	0.00551	1	-0.60781	0.52130	0	
97737	1582.76367	98355828641	0.04064	0.20592	1582.65076	0.11292	2437	1	0.17264	0.35276	1	0.24807	0.38713	1	0.21035	0.36994	1	0.39839	0.38493	20.25898	0.90763	1	0.64644	0.38057	23.22014	0.90763	1	-0.01654	0.02367	0.63376	0.00475	1	0.03297	0.01981	0.58709	0.00588	1	-0.60781	0.52130	0	
97738	1582.78027	98355994440	0.05856	0.22119	1582.65076	0.12952	2437	1	0.16409	0.33453	1	0.23971	0.35224	1	0.20190	0.34339	1	0.39920	0.38480	20.48673	0.92670	1	0.64713	0.38118	23.90637	0.94544	1	-0.02276	0.02121	0.64850	0.00438	1	0.03759	0.02143	0.63792	0.00572	1	-0.60781	0.52130	0	
97739	1582.79614	98356152804	0.10088	0.24650	1582.65076	0.14539	2437	1	0.46576	0.49944	1	0.49776	0.44905	1	0.48176	0.47425	1	0.40970	0.38602	19.89975	0.96451	1	0.65630	0.38397	24.23370	0.98324	1	-0.02276	0.02121	0.64850	0.00456	1	0.03759	0.02143	0.63792	0.00548	1	-0.60781	0.52130	0	
97740	1582.81226	98356314253	0.13742	0.27309	1582.65076	0.16150	2437	1	0.49109	0.52546	1	0.51454	0.55254	1	0.50281	0.53900	1	0.41261	0.38737	21.05249	1.00231	1	0.65824	0.38522	24.34829	1.02105	1	-0.02276	0.02121	0.64850	0.00456	1	0.03759	0.02143	0.63792	0.00545	1	-0.60781	0.52130	0	
97741	1582.82874	98356479308	0.16768	0.29318	1582.65076	0.17798	2437	1	0.48566	0.49910	1	0.51545	0.52932	1	0.50056	0.51421	1	0.41262	0.38749	20.89037	1.04012	1	0.65832	0.38548	24.68902	1.05886	1	0.00000	0.00000	0.00000	0.00462	0	0.03866	0.02116	0.63822	0.00545	1	-0.60781	0.52130	0	
97742	1582.84473	98356638377	0.19469	0.30962	1582.65076	0.19397	2437	1	0.49775	0.50039	1	0.53971	0.51326	1	0.51873	0.50683	1	0.41305	0.38748	20.98319	1.05886	1	0.65857	0.38584	24.53935	1.05886	1	0.00000	0.00000	0.00000	0.00452	0	0.03866	0.02116	0.63822	0.00541	1	-0.60781	0.52130	0	
97743	1582.86108	98356802634	0.25323	0.35557	1582.65076	0.19397	2437	0	0.50916	0.54710	1	0.53138	0.51972	1	0.52027	0.53341	1	0.41317	0.38742	21.14033	1.05886	1	0.65869	0.38573	24.70950	1.05886	1	0.00000	0.00000	0.00000	0.00448	0	0.03866	0.02116	0.63822	0.00539	1	-0.60781	0.52130	0	
97744	1582.87732	98356964758	0.38682	0.44329	1582.65076	0.19397	2437	0	0.50916	0.54710	1	0.53167	0.51493	1	0.52041	0.53101	1	0.41317	0.38732	20.93748	1.05886	1	0.65886	0.38588	24.76820	1.06658	1	-0.02091	0.02082	0.63956	0.00447	1	0.04036	0.02200	0.66373	0.00537	1	-0.60781	0.52130	0	
97745	1582.89355	98357127047	0.42941	0.46315	1582.65076	0.19397	2437	0	0.51019	0.52393	1	0.51901	0.48181	1	0.51460	0.50287	1	0.41322	0.38707	20.25504	1.06658	1	0.65900	0.38569	24.54685	1.07429	1	-0.02091	0.02082	0.63956	0.00449	1	0.04036	0.02200	0.66373	0.00532	1	-0.60781	0.52130	0	
97746	1582.90967	98357288283	0.51655	0.51736	1582.65076	0.19397	2437	0	0.50755	0.51133	1	0.52170	0.52506	1	0.51462	0.51820	1	0.41322	0.38705	20.23792	1.07429	1	0.65903	0.38556	24.58329	1.08201	1	-0.02091	0.02082	0.63956	0.00448	1	0.04036	0.02200	0.66373	0.00534	1	-0.60781	0.52130	0	
97747	1582.92590	98357450013	0.51541	0.51533	1582.65076	0.19397	2437	0	0.50661	0.50621	1	0.52192	0.52040	1	0.51427	0.51331	1	0.41313	0.38704	20.23468	1.08201	1	0.65915	0.38548	24.51712	1.08973	1	-0.02091	0.02082	0.63956	0.00443	1	0.04040	0.02207	0.66274	0.00529	1	-0.60781	0.52130	0	
97748	1582.94202	98357612061	0.51550	0.50958	1582.65076	0.19397	2437	0	0.48215	0.50726	1	0.54922	0.48888	1	0.51569	0.49807	1	0.41317	0.38703	20.23520	1.08973	1	0.65944	0.38526	24.59336	1.08973	1	-0.02091	0.02082	0.63956	0.00440	1	0.04040	0.02207	0.66274	0.00526	1	-0.60781	0.52130	0	
97749	1582.95801	98357771581	0.51417	0.50424	1582.90967	0.04834	2438	1	0.49041	0.49363	1	0.52991	0.48278	1	0.51016	0.48820	1	0.41331	0.38698	20.02114	1.08973	1	0.65948	0.38525	24.24393	1.08973	1	-0.02091	0.02082	0.63956	0.00437	1	0.04040	0.02207	0.66274	0.00524	1	-0.60781	0.52130	0	
97750	1582.97412	98357933269	0.51334	0.50152	1582.90967	0.06445	2438	1	0.49041	0.49363	1	0.52964	0.48770	1	0.51003	0.49066	1	0.41388	0.38697	19.11972	1.08973	1	0.65978	0.38541	24.40541	1.08201	1	-0.02055	0.02056	0.64045	0.00442	1	0.03967	0.02125	0.64684	0.00521	1	-0.60781	0.52130	0	
97751	1582.99011	98358092293	0.52845	0.52611	1582.90967	0.08044	2438	1	0.58306	0.66683	1	0.62498	0.63128	1	0.60402	0.64906	1	0.41631	0.39018	20.88424	1.08201	1	0.66165	0.38834	24.43001	1.07429	1	-0.02055	0.02056	0.64045	0.00442	1	0.03967	0.02125	0.64684	0.00516	1	-0.60781	0.52130	0	
97752	1583.00635	98358254562	0.53643	0.54784	1582.90967	0.09668	2438	1	0.58531	0.67825	1	0.58325	0.67825	1	0.58428	0.67825	1	0.41639	0.39018	20.87062	1.07429	1	0.66190	0.38825	24.29896	1.06658	1	-0.02055	0.02056	0.64045	0.00439	1	0.03967	0.02125	0.64684	0.00510	1	-0.60781	0.52130	0	
97753	1583.02283	98358419582	0.54244	0.56439	1582.90967	0.11316	2438	1	0.58576	0.68218	1	0.58325	0.67825	1	0.58450	0.68021	1	0.41659	0.39015	20.93597	1.06658	1	0.66218	0.38835	24.02914	1.06658	1	-0.02018	0.02047	0.63775	0.00438	1	0.04063	0.02158	0.65681	0.00512	1	-0.60781	0.52130	0	
97754	1583.03870	98358578200	0.54705	0.57119	1582.90967	0.12903	2438	1	0.57562	0.63617	1	0.59237	0.61493	1	0.58399	0.62555	1	0.41684	0.39007	20.79179	1.06658	1	0.66260	0.38824	23.80159	1.07429	1	-0.02018	0.02047	0.63775	0.00434	1	0.04063	0.02158	0.65681	0.00508	1	-0.60781	0.52130	0	
97755	1583.05518	98358743626	0.54847	0.57610	1582.90967	0.14551	2438	1	0.54665	0.62954	1	0.57587	0.61102	1	0.56126	0.62028	1	0.41700	0.38992	20.97499	1.07429	1	0.66286	0.38836	24.04819	1.08201	1	-0.02018	0.02047	0.63775	0.00437	1	0.04063	0.02158	0.65681	0.00509	1	-0.60781	0.52130	0	
97756	1583.07104	98358901921	0.54963	0.57974	1582.90967	0.16138	2438	1	0.54596	0.62526	1	0.57645	0.60702	1	0.56120	0.61614	1	0.41715	0.38990	20.81971	1.08201	1	0.66301	0.38828	23.93462	1.08973	1	-0.02010	0.02058	0.63827	0.00432	1	0.04059	0.02140	0.65296	0.00508	1	-0.60781	0.52130	0	
97757	1583.08752	98359067020	0.55320	0.58431	1582.90967	0.17786	2438	1	0.57142	0.64364	1	0.61349	0.62571	1	0.59245	0.63468	1	0.41722	0.38989	20.77796	1.08973	1	0.66321	0.38843	23.85781	1.08973	1	-0.02010	0.02058	0.63827	0.00432	1	0.04059	0.02140	0.65296	0.00510	1	-0.60781	0.52130	0	
97758	1583.10339	98359225888	0.55643	0.58832	1582.90967	0.19373	2438	1	0.57311	0.63907	1	0.61734	0.63370	1	0.59522	0.63639	1	0.41734	0.38997	20.84482	1.08973	1	0.66328	0.38853	24.07055	1.08973	1	-0.02010	0.02058	0.63827	0.00438	1	0.04059	0.02140	0.65296	0.00510	1	-0.60781	0.52130	0	
97759	1583.11987	98359390618	0.55917	0.59189	1582.90967	0.21021	2438	1	0.57311	0.63907	1	0.61650	0.63749	1	0.59481	0.63828	1	0.41732	0.39005	20.86396	1.08973	1	0.66345	0.38863	23.87746	1.08201	1	-0.02010	0.02049	0.63827	0.00438	1	0.03961	0.02081	0.63651	0.00508	1	-0.60781	0.52130	0	
97760	1583.13574	98359548629	0.56050	0.59818	1582.90967	0.22607	2438	1	0.57497	0.68594	1	0.58317	0.68646	1	0.57907	0.68620	1	0.41732	0.39032	20.68453	1.08201	1	0.66337	0.38894	23.87045	1.07429	1	-0.02010	0.02049	0.63827	0.00433	1	0.03961	0.02081	0.63651	0.00508	1	-0.60781	0.52130	0	
97761	1583.15222	98359713331	0.57822	0.63526	1582.90967	0.22607	2438	0	0.57797	0.66441	1	0.59752	0.67038	1	0.58775	0.66740	1	0.41707	0.39023	20.88737	1.07429	1	0.66319	0.38873	24.06224	1.06658	1	-0.02010	0.02049	0.63827	0.00434	1	0.03961	0.02081	0.63651	0.00506	1	-0.60781	0.52130	0	
97762	1583.16833	98359874633	0.58316	0.65039	1582.90967	0.22607	2438	0	0.57796	0.66434	1	0.59826	0.66669	1	0.58811	0.66552	1	0.41675	0.38982	20.93401	1.07443	1	0.66284	0.38844	24.21519	1.07443	1	-0.02095	0.02125	0.65742	0.00431	1	0.04163	0.02226	0.67467	0.00507	1	-0.60781	0.52130	0	
97763	1583.18433	98360034288	0.56100	0.59919	1582.90967	0.22607	2438	0	0.50923	0.50427	1	0.52413	0.48932	1	0.51668	0.49679	1	0.41473	0.38769	20.05583	1.08228	1	0.66079	0.38635	23.92037	1.09000	1	-0.02095	0.02125	0.65742	0.00431	1	0.04163	0.02226	0.67467	0.00516	1	-0.60781	0.52130	0	
97764	1583.20056	98360197581	0.54820	0.57658	1583.15222	0.04834	2439	1	0.49597	0.50696	1	0.52364	0.51052	1	0.50980	0.50874	1	0.41471	0.38779	20.33093	1.09785	1	0.66078	0.38659	24.06280	1.10557	1	-0.02095	0.02125	0.65742	0.00433	1	0.04163	0.02226	0.67467	0.00517	1	-0.60781	0.52130	0	
97765	1583.21692	98360361204	0.54042	0.56251	1583.15222	0.06470	2439	1	0.49498	0.50192	1	0.52364	0.51052	1	0.50931	0.50622	1	0.41491	0.38789	20.67072	1.10557	1	0.66062	0.38652	23.96611	1.10557	1	-0.02095	0.02125	0.65742	0.00434	1	0.03880	0.02078	0.63114	0.00519	1	-0.60781	0.52130	0	
97766	1583.23303	98360522024	0.53441	0.55077	1583.15222	0.08081	2439	1	0.49827	0.44305	1	0.51037	0.54107	1	0.50432	0.49206	1	0.41463	0.38787	20.67203	1.09771	1	0.66050	0.38674	24.00753	1.09000	1	-0.02095	0.02125	0.65742	0.00437	1	0.03880	0.02078	0.63114	0.00523	1	-0.60781	0.52130	0	
97767	1583.24951	98360686512	0.53152	0.54891	1583.15222	0.09729	2439	1	0.51073	0.51558	1	0.51768	0.55991	1	0.51420	0.53775	1	0.41437	0.38787	20.66714	1.08215	1	0.66030	0.38680	24.12340	1.07443	1	-0.02095	0.02125	0.65742	0.00439	1	0.03880	0.02078	0.63114	0.00517	1	-0.60781	0.52130	0	
97768	1583.26514	98360842732	0.52945	0.54871	1583.15222	0.11292	2439	1	0.51256	0.52577	1	0.51728	0.56889	1	0.51492	0.54733	1	0.41417	0.38790	20.71606	1.06658	1	0.66018	0.38679	23.89456	1.05886	1	-0.02095	0.02125	0.65742	0.00437	1	0.03967	0.02125	0.64684	0.00523	1	-0.60781	0.52130	0	
97769	1583.28137	98361005137	0.52796	0.54753	1583.15222	0.12915	2439	1	0.51255	0.52254	1	0.51961	0.55367	1	0.51608	0.53810	1	0.41358	0.38779	20.84720	1.05886	1	0.65951	0.38671	23.88387	1.05886	1	-0.02095	0.02125	0.65742	0.00436	1	0.03967	0.02125	0.64684	0.00518	1	-0.60781	0.52130	0	
97770	1583.29785	98361170034	0.52683	0.54402	1583.15222	0.14563	2439	1	0.51276	0.52490	1	0.52052	0.49992	1	0.51664	0.51241	1	0.41290	0.38746	20.95575	1.05886	1	0.65886	0.38628	24.20791	1.05886	1	-0.02095	0.02125	0.65742	0.00441	1	0.03967	0.02125	0.64684	0.00518	1	-0.60781	0.52130	0	
97771	1583.31372	98361328226	0.52590	0.54115	1583.15222	0.16150	2439	1	0.51276	0.52490	1	0.52052	0.49992	1	0.51664	0.51241	1	0.41229	0.38688	20.03645	1.05886	1	0.65848	0.38607	24.07293	1.05886	1	-0.02146	0.02098	0.64453	0.00438	1	0.17880	0.10020	3.02248	0.00518	0	-0.60781	0.52130	0	
97772	1583.32971	98361488397	0.52251	0.53603	1583.15222	0.17749	2439	1	0.47051	0.46426	1	0.49991	0.49521	1	0.48521	0.47973	1	0.41091	0.38664	20.36240	1.05886	1	0.65703	0.38524	23.97285	1.05886	1	-0.02146	0.02098	0.64453	0.00439	1	0.17880	0.10020	3.02248	0.00516	0	-0.60781	0.52130	0	
97773	1583.34631	98361655229	0.52004	0.53069	1583.15222	0.19409	2439	1	0.47273	0.46572	1	0.50812	0.46766	1	0.49043	0.46669	1	0.41029	0.38661	19.97862	1.05886	1	0.65635	0.38490	23.74632	1.05886	1	-0.02146	0.02098	0.64453	0.00442	1	0.17880	0.10020	3.02248	0.00518	0	-0.60781	0.52130	0	
97774	1583.36255	98361817436	0.51793	0.52612	1583.15222	0.21033	2439	1	0.47273	0.46572	1	0.50812	0.46766	1	0.49043	0.46669	1	0.41015	0.38624	19.91871	1.05886	1	0.65601	0.38481	23.82858	1.05886	1	-0.02183	0.02079	0.63858	0.00435	1	0.17661	0.10094	3.03124	0.00518	0	-0.60781	0.52130	0	
97775	1583.37878	98361978875	0.51673	0.52386	1583.15222	0.22656	2439	1	0.50080	0.47224	1	0.49918	0.51222	1	0.49999	0.49223	1	0.40893	0.38660	19.72281	1.05886	1	0.65502	0.38434	23.99795	1.05886	1	-0.02183	0.02079	0.63858	0.00438	1	0.17661	0.10094	3.03124	0.00516	0	-0.60781	0.52130	0	
97776	1583.39453	98362136429	0.51637	0.52132	1583.15222	0.24231	2439	1	0.49694	0.47668	1	0.52495	0.48983	1	0.51094	0.48326	1	0.40844	0.38668	20.04755	1.05886	1	0.65459	0.38424	23.67371	1.05886	1	-0.02183	0.02079	0.63858	0.00432	1	0.17661	0.10094	3.03124	0.00519	0	-0.60781	0.52130	0	
97777	1583.41101	98362301793	0.51603	0.51877	1583.15222	0.25879	2439	1	0.49591	0.47114	1	0.52520	0.48473	1	0.51056	0.47794	1	0.40856	0.38639	19.76167	1.06671	1	0.65426	0.38412	23.70894	1.06671	1	-0.02273	0.02140	0.65745	0.00433	1	0.03770	0.02144	0.63810	0.00522	1	-0.60781	0.52130	0	
