CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
65934	1068.35962	93211787875	0.19655	0.13338	1067.72864	0.50146	1565	0	0.48124	0.30228	0	0.39309	0.26677	1	0.39309	0.26677	1	0.47611	0.18765	21.65228	1.04893	0	0.47611	0.18765	21.65228	1.04893	1	-0.00528	0.05790	0.62359	0.00422	1	-0.00512	0.05700	0.60994	0.00412	1	-0.47188	0.47963	0	0
65935	1068.37573	93211948921	0.26206	0.17784	1067.72864	0.50146	1565	0	0.48124	0.30228	0	0.39309	0.26677	1	0.39309	0.26677	1	0.47611	0.18765	21.65228	1.04893	0	0.47630	0.18760	21.25409	1.04893	1	-0.00528	0.05790	0.62359	0.00422	1	-0.00503	0.05663	0.60990	0.00414	1	-0.47188	0.47963	0	
65936	1068.39197	93212110756	0.41427	0.25817	1067.72864	0.50146	1565	0	0.47099	0.23525	1	0.44225	0.24668	1	0.45662	0.24096	1	0.47694	0.18759	21.51442	1.04893	1	0.74604	0.19478	23.10583	1.04893	1	-0.00528	0.05790	0.62359	0.00409	1	-0.00503	0.05663	0.60990	0.00464	1	-0.47188	0.47963	0	START_TRIAL
65937	1068.40808	93212272555	0.43754	0.24819	1067.72864	0.50146	1565	0	0.46652	0.22441	1	0.45511	0.25202	1	0.46081	0.23822	1	0.47719	0.18768	21.54168	1.04893	1	0.74631	0.19480	23.02210	1.04893	1	-0.00528	0.05790	0.62359	0.00410	1	-0.00503	0.05663	0.60990	0.00464	1	-0.47188	0.47963	0	
65938	1068.42456	93212437218	0.44546	0.24683	1067.72864	0.50146	1565	0	0.46716	0.23044	1	0.45545	0.25779	1	0.46130	0.24411	1	0.47735	0.18746	21.46626	1.04231	1	0.74638	0.19494	23.21359	1.04231	1	-0.00481	0.05622	0.60549	0.00410	1	0.05860	0.05570	0.61634	0.00464	1	-0.47188	0.47963	0	
65939	1068.44043	93212596389	0.44503	0.24887	1068.39197	0.04846	1566	1	0.46171	0.23276	1	0.42578	0.27720	1	0.44375	0.25498	1	0.47761	0.18755	21.87813	1.03570	1	0.74673	0.19520	23.59688	1.03570	1	-0.00481	0.05622	0.60549	0.00405	1	0.05860	0.05570	0.61634	0.00461	1	-0.47188	0.47963	0	
65940	1068.45667	93212757848	0.44595	0.25394	1068.39197	0.06470	1566	1	0.46712	0.24957	1	0.43210	0.29887	1	0.44961	0.27422	1	0.47757	0.18746	21.62492	1.02908	1	0.74679	0.19526	23.61485	1.02908	1	-0.00481	0.05622	0.60549	0.00405	1	0.05860	0.05570	0.61634	0.00461	1	-0.47188	0.47963	0	
65941	1068.47278	93212919696	0.44669	0.25872	1068.39197	0.08081	1566	1	0.46778	0.25555	1	0.43301	0.30968	1	0.45039	0.28261	1	0.47753	0.18753	21.65343	1.02247	1	0.74688	0.19533	23.65901	1.01628	1	-0.00481	0.05622	0.60549	0.00407	1	0.05659	0.05366	0.59476	0.00457	1	-0.47188	0.47963	0	
65942	1068.48889	93213080270	0.44648	0.25921	1068.39197	0.09692	1566	1	0.45030	0.22955	1	0.44022	0.29481	1	0.44526	0.26218	1	0.47766	0.18767	21.54114	1.01628	1	0.74691	0.19548	23.06109	1.01010	1	-0.00481	0.05622	0.60549	0.00411	1	0.05659	0.05366	0.59476	0.00464	1	-0.47188	0.47963	0	
65943	1068.50525	93213244115	0.44684	0.25916	1068.39197	0.11328	1566	1	0.45232	0.25084	1	0.44632	0.26681	1	0.44932	0.25882	1	0.47765	0.18800	21.83587	1.01010	1	0.74691	0.19552	22.98214	1.00392	1	-0.00481	0.05622	0.60549	0.00415	1	0.05659	0.05366	0.59476	0.00471	1	-0.47188	0.47963	0	
65944	1068.52148	93213406012	0.44715	0.25944	1068.39197	0.12952	1566	1	0.45302	0.25652	1	0.44632	0.26681	1	0.44967	0.26166	1	0.47774	0.18820	22.10030	1.00392	1	0.74689	0.19570	23.39628	1.00392	1	-0.00482	0.05609	0.60609	0.00417	1	0.05532	0.05234	0.58104	0.00471	1	-0.47188	0.47963	0	
65945	1068.53760	93213567195	0.45140	0.26200	1068.39197	0.14563	1566	1	0.50583	0.28033	1	0.47343	0.28972	1	0.48963	0.28503	1	0.47888	0.18851	21.43591	1.00392	1	0.74817	0.19627	23.58271	1.01010	1	-0.00482	0.05609	0.60609	0.00418	1	0.05532	0.05234	0.58104	0.00474	1	-0.47188	0.47963	0	
65946	1068.55359	93213727892	0.45902	0.26586	1068.39197	0.16162	1566	1	0.52781	0.30461	1	0.54251	0.30429	1	0.53516	0.30445	1	0.47997	0.18871	21.18469	1.01010	1	0.74922	0.19647	23.28808	1.01628	1	-0.00482	0.05609	0.60609	0.00417	1	0.05532	0.05234	0.58104	0.00476	1	-0.47188	0.47963	0	
65947	1068.56982	93213889877	0.46534	0.26792	1068.39197	0.17786	1566	1	0.52714	0.29346	1	0.54278	0.28770	1	0.53496	0.29058	1	0.48014	0.18893	21.98914	1.02290	1	0.74928	0.19667	23.24608	1.03592	1	-0.00464	0.05776	0.62506	0.00414	1	0.06027	0.05664	0.63044	0.00476	1	-0.47188	0.47963	0	
65948	1068.58606	93214051808	0.47052	0.26638	1068.39197	0.19409	1566	1	0.53279	0.24969	1	0.53244	0.24617	1	0.53262	0.24793	1	0.48016	0.18896	21.91423	1.04253	1	0.74931	0.19669	23.28553	1.04937	1	-0.00464	0.05776	0.62506	0.00415	1	0.06027	0.05664	0.63044	0.00476	1	-0.47188	0.47963	0	
65949	1068.60242	93214215709	0.47522	0.26481	1068.39197	0.21045	1566	1	0.54394	0.24543	1	0.52866	0.24323	1	0.53630	0.24433	1	0.48010	0.18908	22.04106	1.05598	1	0.74929	0.19667	23.23920	1.06282	1	-0.00464	0.05776	0.62506	0.00418	1	0.06027	0.05664	0.63044	0.00477	1	-0.47188	0.47963	0	
65950	1068.61841	93214375286	0.47927	0.26265	1068.39197	0.22644	1566	1	0.54343	0.23345	1	0.52869	0.23159	1	0.53606	0.23252	1	0.48002	0.18903	21.87246	1.06943	1	0.74925	0.19669	23.21519	1.07627	1	-0.00456	0.05671	0.61428	0.00416	1	0.06027	0.05664	0.63044	0.00479	1	-0.47188	0.47963	0	
65951	1068.63452	93214536956	0.48267	0.26078	1068.39197	0.24255	1566	1	0.53668	0.22725	1	0.53067	0.23821	1	0.53367	0.23273	1	0.47990	0.18909	21.88374	1.07627	1	0.74915	0.19670	23.34409	1.07627	1	-0.00456	0.05671	0.61428	0.00420	1	0.06027	0.05664	0.63044	0.00484	1	-0.47188	0.47963	0	
65952	1068.65076	93214698907	0.48562	0.25906	1068.39197	0.25879	1566	1	0.53923	0.23681	1	0.52635	0.22622	1	0.53279	0.23151	1	0.47988	0.18906	21.87690	1.07627	1	0.74905	0.19668	23.38046	1.07627	1	-0.00456	0.05671	0.61428	0.00420	1	0.06027	0.05664	0.63044	0.00489	1	-0.47188	0.47963	0	
65953	1068.66687	93214860341	0.48825	0.25802	1068.39197	0.27490	1566	1	0.53949	0.24264	1	0.52634	0.23793	1	0.53291	0.24028	1	0.47991	0.18916	22.11920	1.06965	1	0.74910	0.19668	23.40032	1.06282	1	-0.00459	0.05652	0.61219	0.00419	1	0.05775	0.05432	0.60457	0.00488	1	-0.47188	0.47963	0	
65954	1068.68311	93215022866	0.51680	0.25504	1068.39197	0.27490	1566	0	0.55423	0.20795	1	0.52280	0.25340	1	0.53852	0.23068	1	0.47980	0.18925	22.10269	1.05620	1	0.74893	0.19665	23.43428	1.04937	1	-0.00459	0.05652	0.61219	0.00415	1	0.05775	0.05432	0.60457	0.00481	1	-0.47188	0.47963	0	
65955	1068.69922	93215184190	0.52493	0.25279	1068.39197	0.27490	1566	0	0.54787	0.23336	1	0.51825	0.26769	1	0.53306	0.25053	1	0.47967	0.18940	21.95293	1.04275	1	0.74888	0.19674	23.31459	1.03592	1	-0.00459	0.05652	0.61219	0.00416	1	0.05775	0.05432	0.60457	0.00479	1	-0.47188	0.47963	0	
65956	1068.71545	93215346173	0.52773	0.25602	1068.39197	0.27490	1566	0	0.54834	0.24566	1	0.51831	0.27933	1	0.53333	0.26250	1	0.47970	0.18934	21.89356	1.02930	1	0.74885	0.19690	23.33166	1.02247	1	-0.00474	0.05717	0.61973	0.00415	1	0.05758	0.05411	0.60278	0.00482	1	-0.47188	0.47963	0	
65957	1068.73157	93215507502	0.52802	0.26339	1068.68311	0.04846	1567	1	0.54747	0.27321	1	0.51030	0.29777	1	0.52889	0.28549	1	0.47967	0.18949	21.54436	1.02247	1	0.74869	0.19713	23.53798	1.02247	1	-0.00474	0.05717	0.61973	0.00412	1	0.05758	0.05411	0.60278	0.00475	1	-0.47188	0.47963	0	
65958	1068.74780	93215670090	0.52779	0.26910	1068.68311	0.06470	1567	1	0.54536	0.27627	1	0.50836	0.30757	1	0.52686	0.29192	1	0.47958	0.18954	21.47079	1.02247	1	0.74868	0.19730	23.66962	1.02247	1	-0.00474	0.05717	0.61973	0.00409	1	0.05758	0.05411	0.60278	0.00473	1	-0.47188	0.47963	0	
65959	1068.76392	93215830755	0.52764	0.27333	1068.68311	0.08081	1567	1	0.54536	0.27627	1	0.50844	0.31275	1	0.52690	0.29451	1	0.47953	0.18967	21.61647	1.02247	1	0.74871	0.19735	23.76851	1.01628	1	-0.00474	0.05717	0.61973	0.00409	1	0.05563	0.05233	0.58286	0.00472	1	-0.47188	0.47963	0	
65960	1068.78003	93215991760	0.52600	0.27487	1068.68311	0.09692	1567	1	0.53301	0.28573	1	0.49935	0.28245	1	0.51618	0.28409	1	0.47945	0.18961	21.32311	1.01628	1	0.74866	0.19740	23.67253	1.01010	1	-0.00474	0.05717	0.61973	0.00410	1	0.05563	0.05233	0.58286	0.00471	1	-0.47188	0.47963	0	
65961	1068.79626	93216154202	0.52656	0.27697	1068.68311	0.11316	1567	1	0.52535	0.29352	1	0.53566	0.28990	1	0.53050	0.29171	1	0.47929	0.18967	21.18571	1.01010	1	0.74855	0.19737	23.79405	1.00391	1	-0.00474	0.05717	0.61973	0.00408	1	0.05563	0.05233	0.58286	0.00465	1	-0.47188	0.47963	0	
65962	1068.81262	93216317758	0.52702	0.27891	1068.68311	0.12952	1567	1	0.52569	0.29897	1	0.53566	0.28990	1	0.53067	0.29444	1	0.47909	0.18971	21.29486	1.00391	1	0.74835	0.19740	23.31052	1.00391	1	-0.00503	0.05622	0.60990	0.00408	1	0.05759	0.05442	0.60668	0.00471	1	-0.47188	0.47963	0	
65963	1068.82861	93216477681	0.51700	0.27925	1068.68311	0.14551	1567	1	0.43232	0.29768	1	0.42125	0.26678	1	0.42678	0.28223	1	0.47543	0.18984	21.06022	1.00391	1	0.74441	0.19717	23.33682	1.01010	1	-0.00503	0.05622	0.60990	0.00408	1	0.05759	0.05442	0.60668	0.00471	1	-0.47188	0.47963	0	
65964	1068.84521	93216643594	0.50788	0.27851	1068.68311	0.16211	1567	1	0.42946	0.26233	1	0.40397	0.27995	1	0.41671	0.27114	1	0.47528	0.19007	21.34292	1.01010	1	0.74415	0.19727	23.15518	1.01628	1	-0.00503	0.05622	0.60990	0.00403	1	0.05759	0.05442	0.60668	0.00469	1	-0.47188	0.47963	0	
65965	1068.86096	93216801270	0.50025	0.27766	1068.68311	0.17786	1567	1	0.42864	0.25674	1	0.40397	0.27995	1	0.41631	0.26834	1	0.47490	0.19030	21.27349	1.01628	1	0.74393	0.19736	23.40068	1.01628	1	-0.00543	0.05640	0.61337	0.00413	1	0.05613	0.05338	0.59563	0.00465	1	-0.47188	0.47963	0	
65966	1068.87720	93216963302	0.49461	0.27773	1068.68311	0.19409	1567	1	0.42340	0.26850	1	0.43048	0.28860	1	0.42694	0.27855	1	0.47463	0.19040	21.51915	1.01628	1	0.74346	0.19723	22.78425	1.01010	1	-0.00543	0.05640	0.61337	0.00402	1	0.05613	0.05338	0.59563	0.00466	1	-0.47188	0.47963	0	
65967	1068.89331	93217124971	0.48986	0.27935	1068.68311	0.21021	1567	1	0.43794	0.29640	1	0.41825	0.30428	1	0.42810	0.30034	1	0.47465	0.19035	21.43198	1.01010	1	0.74341	0.19718	22.88753	1.00391	1	-0.00543	0.05640	0.61337	0.00403	1	0.05613	0.05338	0.59563	0.00468	1	-0.47188	0.47963	0	
65968	1068.90942	93217285541	0.48574	0.28072	1068.68311	0.22632	1567	1	0.43788	0.29602	1	0.41822	0.30391	1	0.42805	0.29997	1	0.47467	0.19030	21.09545	1.01053	1	0.74329	0.19762	22.69967	1.00435	1	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65969	1068.92566	93217447907	0.48574	0.28072	1068.68311	0.24255	1567	1	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.01096	0	0.74329	0.19762	22.69967	1.01096	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65970	1068.94177	93217609455	0.48574	0.28072	1068.68311	0.25867	1567	1	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.01758	0	0.74329	0.19762	22.69967	1.01758	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65971	1068.95801	93217771385	0.48574	0.28072	1068.68311	0.27490	1567	1	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65972	1068.97412	93217932805	0.47524	0.28689	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65973	1068.99023	93218094393	0.47524	0.28689	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65974	1069.00647	93218256641	0.47524	0.28689	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65975	1069.02283	93218420269	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65976	1069.03870	93218579120	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65977	1069.05505	93218742541	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65978	1069.07117	93218903735	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65979	1069.08740	93219065250	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65980	1069.10352	93219226517	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65981	1069.11987	93219390668	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65982	1069.13586	93219550708	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65983	1069.15198	93219711952	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65984	1069.16821	93219874103	0.00000	0.00000	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.41822	0.30391	0	0.42805	0.29997	0	0.47467	0.19030	21.09545	1.02419	0	0.74329	0.19762	22.69967	1.02419	0	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00465	1	-0.47188	0.47963	0	
65985	1069.18433	93220035196	0.22536	0.15511	1068.68311	0.27490	1567	0	0.43788	0.29602	0	0.45072	0.31021	1	0.45072	0.31021	1	0.47676	0.18941	21.22943	1.02419	0	0.47676	0.18941	21.22943	1.02419	1	-0.00550	0.05677	0.61590	0.00403	1	0.05610	0.05365	0.59712	0.00392	1	-0.47188	0.47963	0	
65986	1069.20068	93220197953	0.29820	0.20348	1068.68311	0.27490	1567	0	0.43700	0.28988	1	0.45075	0.31058	1	0.44387	0.30023	1	0.47680	0.18921	20.96844	1.01758	1	0.74606	0.19684	22.72380	1.02376	1	-0.00524	0.05672	0.61333	0.00391	1	0.05701	0.05413	0.60249	0.00463	1	-0.47188	0.47963	0	
65987	1069.21680	93220359411	0.46767	0.31022	1068.68311	0.27490	1567	0	0.52188	0.32902	1	0.49492	0.31140	1	0.50840	0.32021	1	0.47687	0.18902	20.64481	1.01715	1	0.74619	0.19669	22.83758	1.02333	1	-0.00524	0.05672	0.61333	0.00395	1	0.05701	0.05413	0.60249	0.00463	1	-0.47188	0.47963	0	
65988	1069.23291	93220520241	0.49038	0.32119	1068.68311	0.27490	1567	0	0.52756	0.31852	1	0.49861	0.34582	1	0.51309	0.33217	1	0.47688	0.18897	20.71679	1.01671	1	0.74624	0.19662	22.97472	1.02290	1	-0.00524	0.05672	0.61333	0.00395	1	0.05701	0.05413	0.60249	0.00462	1	-0.47188	0.47963	0	
65989	1069.24902	93220682111	0.49795	0.32497	1068.68311	0.27490	1567	0	0.52758	0.31888	1	0.49862	0.34616	1	0.51310	0.33252	1	0.47696	0.18880	20.69756	1.01628	1	0.74626	0.19655	22.98414	1.02247	1	-0.00517	0.05594	0.60447	0.00393	1	0.05701	0.05422	0.60249	0.00462	1	-0.47188	0.47963	0	
65990	1069.26526	93220844114	0.50232	0.32478	1069.21680	0.04846	1568	1	0.52796	0.31568	1	0.50287	0.33273	1	0.51541	0.32421	1	0.47705	0.18887	20.87899	1.02247	1	0.74639	0.19643	22.84274	1.02247	1	-0.00517	0.05594	0.60447	0.00397	1	0.05701	0.05422	0.60249	0.00469	1	-0.47188	0.47963	0	
65991	1069.28137	93221005665	0.50617	0.32768	1069.21680	0.06458	1568	1	0.53730	0.32955	1	0.50591	0.34899	1	0.52161	0.33927	1	0.47718	0.18897	20.95806	1.02247	1	0.74639	0.19673	23.00436	1.02247	1	-0.00517	0.05594	0.60447	0.00400	1	0.05701	0.05422	0.60249	0.00467	1	-0.47188	0.47963	0	
65992	1069.29761	93221167421	0.50871	0.32825	1069.21680	0.08081	1568	1	0.53701	0.32401	1	0.50572	0.33826	1	0.52136	0.33114	1	0.47720	0.18939	20.81548	1.02908	1	0.74633	0.19703	23.19130	1.03592	1	-0.00517	0.05718	0.62090	0.00404	1	0.05853	0.05553	0.62008	0.00472	1	-0.47188	0.47963	0	
65993	1069.31384	93221330001	0.50261	0.35271	1069.21680	0.09705	1568	1	0.46499	0.50218	1	0.46713	0.49670	1	0.46606	0.49944	1	0.47686	0.19231	19.82387	1.04253	1	0.74506	0.20106	23.94891	1.04937	1	-0.00517	0.05718	0.62090	0.00400	1	0.05853	0.05553	0.62008	0.00469	1	-0.47188	0.47963	0	
65994	1069.33057	93221496647	0.50120	0.36680	1069.21680	0.11377	1568	1	0.49068	0.48940	1	0.49188	0.44140	1	0.49128	0.46540	1	0.47683	0.19222	19.77711	1.05598	1	0.74536	0.20093	24.06574	1.06282	1	-0.00517	0.05718	0.62090	0.00401	1	0.05853	0.05553	0.62008	0.00472	1	-0.47188	0.47963	0	
65995	1069.34607	93221652094	0.50002	0.37675	1069.21680	0.12927	1568	1	0.48958	0.48056	1	0.49155	0.43225	1	0.49057	0.45640	1	0.47681	0.19245	19.84564	1.06943	1	0.74535	0.20109	23.89557	1.07627	1	-0.00517	0.05709	0.62090	0.00403	1	0.05862	0.05551	0.62096	0.00474	1	-0.47188	0.47963	0	
65996	1069.36255	93221816661	0.49820	0.38855	1069.21680	0.14575	1568	1	0.48629	0.47176	1	0.47740	0.51773	1	0.48184	0.49474	1	0.47675	0.19231	19.91059	1.07627	1	0.74557	0.20104	24.18188	1.07627	1	-0.00517	0.05709	0.62090	0.00407	1	0.05862	0.05551	0.62096	0.00473	1	-0.47188	0.47963	0	FIXATION_STIMULUS
65997	1069.37854	93221976982	0.49661	0.39722	1069.21680	0.16174	1568	1	0.48222	0.45416	1	0.47914	0.51369	1	0.48068	0.48392	1	0.47675	0.19223	20.13086	1.07627	1	0.74559	0.20101	24.12956	1.07627	1	-0.00517	0.05709	0.62090	0.00406	1	0.05862	0.05551	0.62096	0.00482	1	-0.47188	0.47963	0	
65998	1069.39490	93222140499	0.49526	0.40438	1069.21680	0.17810	1568	1	0.48158	0.44918	1	0.47934	0.51712	1	0.48046	0.48315	1	0.47663	0.19263	20.58062	1.08362	1	0.74559	0.20101	24.12956	1.07060	1	-0.00543	0.05950	0.64708	0.00410	1	0.05550	0.05253	0.58708	0.00482	1	-0.47188	0.47963	0	
65999	1069.41089	93222300289	0.49436	0.41030	1069.21680	0.19409	1568	1	0.48272	0.45386	1	0.48445	0.50889	1	0.48359	0.48137	1	0.47650	0.19263	20.74382	1.07795	1	0.74570	0.20096	24.41035	1.06493	1	-0.00543	0.05950	0.64708	0.00415	1	0.05550	0.05253	0.58708	0.00486	1	-0.47188	0.47963	0	
66000	1069.42700	93222462199	0.49269	0.41739	1069.21680	0.21021	1568	1	0.47956	0.50406	1	0.46226	0.51508	1	0.47091	0.50957	1	0.47645	0.19254	20.92854	1.07228	1	0.74571	0.20089	24.65890	1.05926	1	-0.00543	0.05950	0.64708	0.00415	1	0.05550	0.05253	0.58708	0.00486	1	-0.47188	0.47963	0	
66001	1069.44324	93222623732	0.49129	0.42395	1069.21680	0.22644	1568	1	0.48074	0.51231	1	0.46259	0.51927	1	0.47167	0.51579	1	0.47637	0.19235	20.62870	1.05926	1	0.74569	0.20093	24.73117	1.05243	1	-0.00528	0.05743	0.62359	0.00418	1	0.05719	0.05417	0.60538	0.00487	1	-0.47188	0.47963	0	
66002	1069.45947	93222785767	0.48721	0.46542	1069.21680	0.22644	1568	0	0.49287	0.54716	1	0.48016	0.50258	1	0.48652	0.52487	1	0.47616	0.19236	20.69636	1.04508	1	0.74557	0.20090	24.84745	1.05126	1	-0.00528	0.05743	0.62359	0.00426	1	0.05719	0.05417	0.60538	0.00492	1	-0.47188	0.47963	0	
66003	1069.47559	93222947330	0.48977	0.49467	1069.21680	0.22644	1568	0	0.48451	0.54725	1	0.50013	0.50058	1	0.49232	0.52392	1	0.47615	0.19229	20.65534	1.04391	1	0.74542	0.20074	25.09926	1.05009	1	-0.00528	0.05743	0.62359	0.00429	1	0.05719	0.05417	0.60538	0.00493	1	-0.47188	0.47963	0	
66004	1069.49182	93223109212	0.49074	0.50531	1069.21680	0.22644	1568	0	0.48521	0.55199	1	0.50014	0.50118	1	0.49268	0.52659	1	0.47615	0.19242	21.08441	1.03613	1	0.74537	0.20075	25.15913	1.04915	1	-0.00524	0.05653	0.61333	0.00421	1	0.05853	0.05553	0.62008	0.00489	1	-0.47188	0.47963	0	
66005	1069.50793	93223270780	0.48658	0.50841	1069.45947	0.04846	1569	1	0.46735	0.53491	1	0.48091	0.50052	1	0.47413	0.51771	1	0.47587	0.19242	21.09878	1.04253	1	0.74517	0.20076	25.00957	1.04937	1	-0.00524	0.05653	0.61333	0.00421	1	0.05853	0.05553	0.62008	0.00498	1	-0.47188	0.47963	0	
66006	1069.52417	93223433192	0.48138	0.51117	1069.45947	0.06470	1569	1	0.45164	0.55061	1	0.46944	0.49378	1	0.46054	0.52220	1	0.47570	0.19249	21.07233	1.04275	1	0.74505	0.20063	25.00104	1.04959	1	-0.00524	0.05653	0.61333	0.00422	1	0.05853	0.05553	0.62008	0.00492	1	-0.47188	0.47963	0	
66007	1069.54041	93223595149	0.47786	0.51299	1069.45947	0.08093	1569	1	0.45084	0.54648	1	0.46970	0.49774	1	0.46027	0.52211	1	0.47561	0.19239	20.72793	1.04959	1	0.74499	0.20059	24.98054	1.04340	1	-0.00550	0.05779	0.62695	0.00423	1	0.05613	0.05338	0.59563	0.00495	1	-0.47188	0.47963	0	
66008	1069.55664	93223757657	0.47704	0.51391	1069.45947	0.09717	1569	1	0.47698	0.54779	1	0.46733	0.49102	1	0.47216	0.51941	1	0.47554	0.19222	20.73367	1.05002	1	0.74498	0.20052	24.98115	1.03700	1	-0.00550	0.05779	0.62695	0.00423	1	0.05613	0.05338	0.59563	0.00496	1	-0.47188	0.47963	0	
66009	1069.57275	93223918709	0.47676	0.51431	1069.45947	0.11328	1569	1	0.47793	0.53894	1	0.47159	0.49526	1	0.47476	0.51710	1	0.47560	0.19218	20.76821	1.04361	1	0.74495	0.20047	24.92765	1.03060	1	-0.00550	0.05779	0.62695	0.00423	1	0.05613	0.05338	0.59563	0.00496	1	-0.47188	0.47963	0	
